id,SalePrice
2735,130571.56958750465
2736,132716.14689249115
2737,119046.62136179315
2738,138402.2462514223
2739,157687.00196613916
2740,134284.35163437104
2741,143613.5815150482
2742,151791.3733672818
2743,155278.48201537412
2744,160951.19816385943
2745,139310.77129222912
2746,136197.58014869213
2747,149579.39835419916
2748,125065.5653143115
2749,125547.07806788861
2750,125861.66964688271
2751,135027.4760448239
2752,202102.6180460115
2753,142397.47984583286
2754,199129.96937910156
2755,134058.55677348288
2756,95110.5397728613
2757,71417.63487310876
2758,84808.40773456584
2759,160645.01670916707
2760,119852.91075488756
2761,138723.8622830589
2762,142669.15159216675
2763,185141.43405945617
2764,148812.34190332377
2765,288549.1945332914
2766,127260.11360649788
2767,86373.05560907553
2768,130868.13025896286
2769,131043.78086269561
2770,140933.66868244117
2771,104211.72024901667
2772,111229.43752135975
2773,161948.22174192205
2774,140503.85038541566
2775,115398.73856004627
2776,141872.81613420282
2777,146749.7789973915
2778,102629.96780019041
2779,121784.89392519793
2780,95438.83691843382
2781,96105.12962218968
2782,95313.67350206473
2783,97851.89538950694
2784,120403.01986389555
2785,135172.674626312
2786,67903.71054531977
2787,124189.3521550955
2788,73639.94603806837
2789,169696.0803977774
2790,92713.01064578566
2791,109010.2004974267
2792,53190.66380824941
2793,154417.95062737085
2794,99054.06919598943
2795,119039.13803447361
2796,98995.76426593456
2797,191484.21047044627
2798,106563.16722495476
2799,114979.98100371362
2800,69349.28603771568
2801,111775.09150181674
2802,127189.09634702843
2803,162758.6348776503
2804,128865.96763516236
2805,97810.49101650699
2806,82307.12230187109
2807,159266.10188567042
2808,143751.71885131195
2809,128504.75985484676
2810,123427.27231376886
2811,156060.60367926082
2812,165280.77172910524
2813,152725.6880636692
2814,160116.38377392516
2815,96030.93730427518
2816,230031.45962228527
2817,150016.71671309046
2818,128308.09240170394
2819,166696.77186146882
2820,133583.0846876798
2821,104221.04118570247
2822,192990.60503040956
2823,305379.3940005307
2824,165196.5949592127
2825,144019.62958381962
2826,127236.46963404331
2827,135832.2393348331
2828,210686.06105938414
2829,209737.15359566806
2830,220519.02309956477
2831,172195.1004173729
2832,234513.43274183752
2833,299759.8189974164
2834,214086.81775312047
2835,218820.78576638366
2836,186409.24006380633
2837,155776.49864025638
2838,148313.24132511418
2839,170489.29797529388
2840,202843.54133724715
2841,202485.99663857115
2842,227850.98437137358
2843,145468.5235708139
2844,172102.99141508818
2845,126238.76087563066
2846,206300.42288353742
2847,205744.5423034601
2848,213072.32482140165
2849,194338.5164933897
2850,278852.5726940803
2851,210156.19098997905
2852,236799.09351961658
2853,232465.9419357889
2854,136279.1437597363
2855,196905.53627198204
2856,194901.71936680403
2857,186053.613688863
2858,198340.36801586783
2859,104752.80854410247
2860,120645.60851327753
2861,121552.28583545574
2862,184083.0324115224
2863,127103.1751167012
2864,235777.6902741261
2865,139809.57457201622
2866,140565.45069670127
2867,95829.33168082684
2868,93318.99490010407
2869,95403.39992508544
2870,119089.30907543162
2871,83289.8367326124
2872,51161.82470200988
2873,99347.3598466429
2874,137706.7961663365
2875,112024.7557643864
2876,163564.63787503075
2877,144325.95803291275
2878,163794.9405112988
2879,133431.01254048166
2880,102173.51941486639
2881,142385.6803791086
2882,170827.85732121175
2883,189713.37869492787
2884,202167.44156820836
2885,184829.454195998
2886,229180.95824824378
2887,99553.24157888848
2888,143131.76240861544
2889,58205.5151499265
2890,79992.74329813645
2891,135837.90710870584
2892,43814.03884565887
2893,72012.52027491888
2894,55620.96633232754
2895,316717.587097874
2896,275293.4734550309
2897,205793.43638820978
2898,149355.4265227862
2899,211209.90517168894
2900,156196.63187789393
2901,207137.41392374047
2902,177620.6805538857
2903,322045.29613632825
2904,336993.156250619
2905,85219.51138528786
2906,194294.2890993607
2907,114675.56554634079
2908,129294.51022707796
2909,153919.72789974613
2910,77652.57091197047
2911,82063.6862810259
2912,146812.1242245451
2913,83446.28148009806
2914,79298.98416089451
2915,86401.9875302941
2916,84493.175745164
2917,160971.36401167588
2918,117412.55823778448
2919,225412.6122037463
